P, Matthew, 1, 2, Abraham zeugte Isaak. Isaak zeugte Jakob. Jakob zeugte Juda und seine Brüder.
P, Matthew, 1, 22, Das ist aber alles geschehen, auf daß erfüllt würde, was der HERR durch den Propheten gesagt hat, der da spricht:
P, Matthew, 2, 17, Da ist erfüllt, was gesagt ist von dem Propheten Jeremia, der da spricht:
P, Matthew, 4, 4, Und er antwortete und sprach: Es steht geschrieben: "Der Mensch lebt nicht vom Brot allein, sondern von einem jeglichen Wort, das durch den Mund Gottes geht."
P, Matthew, 5, 2, Und er tat seinen Mund auf, lehrte sie und sprach:
P, Matthew, 5, 20, Denn ich sage euch: Es sei denn eure Gerechtigkeit besser als der Schriftgelehrten und Pharisäer, so werdet ihr nicht in das Himmelreich kommen.
P, Matthew, 7, 21, Es werden nicht alle, die zu mir sagen: HERR, HERR! ins Himmelreich kommen, sondern die den Willen tun meines Vaters im Himmel.
P, Matthew, 8, 11, Aber ich sage euch viele werden kommen vom Morgen und vom Abend und mit Abraham und Isaak und Jakob im Himmelreich sitzen;
P, Matthew, 9, 34, Aber die Pharisäer sprachen: Er treibt die Teufel aus durch der Teufel Obersten.
P, Matthew, 10, 37, Wer Vater oder Mutter mehr liebt denn mich, der ist mein nicht wert; und wer Sohn oder Tochter mehr liebt denn mich, der ist mein nicht wert.
P, Matthew, 11, 15, Wer Ohren hat, zu hören, der höre!
P, Matthew, 12, 8, Des Menschen Sohn ist ein HERR auch über den Sabbat.
P, Matthew, 13, 9, Wer Ohren hat zu hören, der höre!
P, Matthew, 13, 16, Aber selig sind eure Augen, daß sie sehen, und eure Ohren, daß sie hören.
P, Matthew, 15, 1,  Da kamen zu ihm die Schriftgelehrten und Pharisäer von Jerusalem und sprachen:
P, Matthew, 16, 16, Da antwortete Simon Petrus und sprach: Du bist Christus, des lebendigen Gottes Sohn!
P, Matthew, 18, 1,  Zu derselben Stunde traten die Jünger zu Jesu und sprachen: Wer ist doch der Größte im Himmelreich?
P, Matthew, 19, 26, Jesus aber sah sie an und sprach zu ihnen: Bei den Menschen ist es unmöglich; aber bei Gott sind alle Dinge möglich.
P, Matthew, 19, 27, Da antwortete Petrus und sprach zu ihm: Siehe, wir haben alles verlassen und sind dir nachgefolgt; was wird uns dafür?
P, Matthew, 21, 4, Das geschah aber alles, auf daß erfüllt würde, was gesagt ist durch den Propheten, der da spricht:
P, Matthew, 21, 23, Und als er in den Tempel kam, traten zu ihm, als er lehrte, die Hohenpriester und die Ältesten im Volk und sprachen: Aus was für Macht tust du das? und wer hat dir die Macht gegeben?
P, Matthew, 22, 40, In diesen zwei Geboten hängt das ganze Gesetz und die Propheten.
P, Matthew, 23, 1,  Da redete Jesus zu dem Volk und zu seinen Jüngern
P, Matthew, 24, 33, Also auch wenn ihr das alles sehet, so wisset, daß es nahe vor der Tür ist.
P, Matthew, 25, 31, Wenn aber des Menschen Sohn kommen wird in seiner Herrlichkeit und alle heiligen Engel mit ihm, dann wird er sitzen auf dem Stuhl seiner Herrlichkeit,
P, Matthew, 26, 1,  Und es begab sich, da Jesus alle diese Reden vollendet hatte, sprach er zu seinen Jüngern:
P, Matthew, 27, 25, Da antwortete das ganze Volk und sprach: Sein Blut komme über uns und unsere Kinder.
P, Mark, 4, 9, Und er sprach zu ihnen: Wer Ohren hat, zu hören, der höre!
P, Mark, 4, 23, Wer Ohren hat, zu hören, der höre!
P, Mark, 7, 1,  Und es kamen zu ihm die Pharisäer und etliche von den Schriftgelehrten, die von Jerusalem gekommen waren.
P, Mark, 7, 16, Hat jemand Ohren, zu hören, der höre!
P, Mark, 9, 8, Und bald darnach sahen sie um sich und sahen niemand mehr denn allein Jesum bei ihnen.
P, Mark, 10, 23, Und Jesus sah um sich und sprach zu seinen Jüngern: Wie schwer werden die Reichen in das Reich Gottes kommen!
P, Mark, 10, 27, Jesus aber sah sie an und sprach: Bei den Menschen ist's unmöglich, aber nicht bei Gott; denn alle Dinge sind möglich bei Gott.
P, Mark, 10, 28, Da sagte Petrus zu ihm: Siehe, wir haben alles verlassen und sind dir nachgefolgt.
P, Mark, 10, 36, Er sprach zu ihnen: Was wollt ihr, daß ich euch tue?
P, Mark, 11, 28, und sprachen zu ihm: Aus was für Macht tust du das? und wer hat dir die Macht gegeben, daß du solches tust?
P, Mark, 12, 35, Und Jesus antwortete und sprach, da er lehrte im Tempel: Wie sagen die Schriftgelehrten, Christus sei Davids Sohn?
P, Mark, 13, 4, Sage uns, wann wird das alles geschehen? Und was wird das Zeichen sein, wann das alles soll vollendet werden?
P, Mark, 13, 21, Wenn nun jemand zu der Zeit wird zu euch sagen: Siehe, hier ist Christus! siehe, da ist er! so glaubet nicht.
P, Mark, 13, 23, Ihr aber sehet euch vor! Siehe, ich habe es euch alles zuvor gesagt.
P, Luke, 2, 52, Und Jesus nahm zu an Weisheit, Alter und Gnade bei Gott und den Menschen.
P, Luke, 3, 10, Und das Volk fragte ihn und sprach: Was sollen wir denn tun?
P, Luke, 4, 4, Und Jesus antwortete und sprach zu ihm: Es steht geschrieben: "Der Mensch lebt nicht allein vom Brot, sondern von einem jeglichen Wort Gottes."
P, Luke, 4, 12, Jesus antwortete und sprach zu ihm: Es ist gesagt: "Du sollst Gott, deinen HERRN, nicht versuchen."
P, Luke, 6, 31, Und wie ihr wollt, daß euch die Leute tun sollen, also tut ihnen gleich auch ihr.
P, Luke, 7, 19, und sandte sie zu Jesu und ließ ihm sagen: Bist du, der da kommen soll, oder sollen wir eines andern warten?
P, Luke, 7, 40, Jesus antwortete und sprach zu ihm: Simon, ich habe dir etwas zu sagen. Er aber sprach: Meister, sage an.
P, Luke, 8, 12, Die aber an dem Wege sind, das sind, die es hören; darnach kommt der Teufel und nimmt das Wort von ihrem Herzen, auf daß sie nicht glauben und selig werden.
P, Luke, 8, 21, Er aber antwortete und sprach zu ihnen: Meine Mutter und meine Brüder sind diese, die Gottes Wort hören und tun.
P, Luke, 9, 18, Und es begab sich, da er allein war und betete und seine Jünger zu ihm traten, fragte er sie und sprach: Wer sagen die Leute, daß ich sei?
P, Luke, 12, 57, Warum richtet ihr aber nicht von euch selber, was recht ist?
P, Luke, 13, 10, Und er lehrte in einer Schule am Sabbat.
P, Luke, 13, 30, Und siehe, es sind Letzte, die werden die Ersten sein, und sind Erste, die werden die Letzten sein.
P, Luke, 14, 1,  Und es begab sich, daß er kam in ein Haus eines Obersten der Pharisäer an einem Sabbat, das Brot zu essen; und sie hatten acht auf ihn.
P, Luke, 14, 20, Und der dritte sprach: Ich habe ein Weib genommen, darum kann ich nicht kommen.
P, Luke, 15, 11, Und er sprach: Ein Mensch hatte zwei Söhne.
P, Luke, 15, 26, und er rief zu sich der Knechte einen und fragte, was das wäre.
P, Luke, 17, 33, Wer da sucht, seine Seele zu erhalten, der wird sie verlieren; und wer sie verlieren wird, der wird ihr zum Leben helfen.
P, Luke, 18, 26, Da sprachen, die das hörten: Wer kann denn selig werden?
P, Luke, 18, 27, Er aber sprach: Was bei den Menschen unmöglich ist, das ist bei Gott möglich.
P, Luke, 18, 28, Da sprach Petrus: Siehe, wir haben alles verlassen und sind dir nachgefolgt.
P, Luke, 19, 1,  Und er zog hinein und ging durch Jericho.
P, Luke, 19, 10, Denn des Menschen Sohn ist gekommen, zu suchen und selig zu machen, das verloren ist.
P, Luke, 19, 19, Zu dem sprach er auch: Du sollst sein über fünf Städte.
P, Luke, 19, 26, Ich sage euch aber: Wer da hat, dem wird gegeben werden; von dem aber, der nicht hat, wird auch das genommen werden, was er hat.
P, Luke, 20, 2, und sagten zu ihm und sprachen: Sage uns, aus was für Macht tust du das? oder wer hat dir die Macht gegeben?
P, Luke, 20, 8, Und Jesus sprach zu ihnen: So sage ich euch auch nicht, aus was für Macht ich das tue.
P, Luke, 20, 34, Und Jesus antwortete und sprach zu ihnen: Die Kinder dieser Welt freien und lassen sich freien;
P, Luke, 20, 39, Da antworteten etliche der Schriftgelehrten und sprachen: Meister, du hast recht gesagt.
P, Luke, 20, 41, Er sprach aber zu ihnen: Wie sagen sie, Christus sei Davids Sohn?
P, Luke, 20, 44, David nennt ihn einen HERRN; wie ist er denn sein Sohn?
P, Luke, 21, 38, Und alles Volk machte sich früh auf zu ihm, im Tempel ihn zu hören.
P, Luke, 22, 33, Er sprach aber zu ihm: HERR, ich bin bereit, mit dir ins Gefängnis und in den Tod zu gehen.
P, Luke, 22, 69, Darum von nun an wird des Menschen Sohn sitzen zur rechten Hand der Kraft Gottes.
P, Luke, 23, 6, Da aber Pilatus Galiläa hörte, fragte er, ob er aus Galiläa wäre.
P, Luke, 23, 13, Pilatus aber rief die Hohenpriester und die Obersten und das Volk zusammen
P, Luke, 24, 48, Ihr aber seid des alles Zeugen.
P, John, 1, 1,  Im Anfang war das Wort, und das Wort war bei Gott, und Gott war das Wort.
P, John, 1, 4, In ihm war das Leben, und das Leben war das Licht der Menschen.
P, John, 1, 7, Dieser kam zum Zeugnis, daß er von dem Licht zeugte, auf daß sie alle durch ihn glaubten.
P, John, 1, 8, Er war nicht das Licht, sondern daß er zeugte von dem Licht.
P, John, 1, 17, Denn das Gesetz ist durch Moses gegeben; die Gnade und Wahrheit ist durch Jesum Christum geworden.
P, John, 1, 30, Dieser ist's, von dem ich gesagt habe: Nach mir kommt ein Mann, welcher vor mir gewesen ist; denn er war eher denn ich.
P, John, 1, 34, Und ich sah es und zeugte, daß dieser ist Gottes Sohn.
P, John, 1, 35, Des andern Tages stand abermals Johannes und zwei seiner Jünger.
P, John, 2, 4, Jesus spricht zu ihr: Weib, was habe ich mit dir zu schaffen? Meine Stunde ist noch nicht gekommen.
P, John, 2, 13, Und der Juden Ostern war nahe, und Jesus zog hinauf gen Jerusalem.
P, John, 3, 2, Der kam zu Jesu bei der Nacht und sprach zu ihm: Meister, wir wissen, daß du bist ein Lehrer von Gott gekommen; denn niemand kann die Zeichen tun, die du tust, es sei denn Gott mit ihm.
P, John, 3, 3, Jesus antwortete und sprach zu ihm: Wahrlich, wahrlich, ich sage dir: Es sei denn, daß jemand von neuem geboren werde, so kann er das Reich Gottes nicht sehen.
P, John, 3, 15, auf das alle, die an ihn glauben, nicht verloren werden, sondern das ewige Leben haben.
P, John, 3, 17, Denn Gott hat seinen Sohn nicht gesandt in die Welt, daß er die Welt richte, sondern daß die Welt durch ihn selig werde.
P, John, 3, 21, Wer aber die Wahrheit tut, der kommt an das Licht, daß seine Werke offenbar werden; denn sie sind in Gott getan.
P, John, 3, 27, Johannes antwortete und sprach: Ein Mensch kann nichts nehmen, es werde ihm denn gegeben vom Himmel.
P, John, 3, 28, Ihr selbst seid meine Zeugen, daß ich gesagt habe, ich sei nicht Christus, sondern vor ihm her gesandt.
P, John, 3, 36, Wer an den Sohn glaubt, der hat das ewige Leben. Wer dem Sohn nicht glaubt, der wird das Leben nicht sehen, sondern der Zorn Gottes bleibt über ihm.
P, John, 4, 17, Das Weib antwortete und sprach zu ihm: Ich habe keinen Mann. Jesus spricht zu ihr: Du hast recht gesagt: Ich habe keinen Mann.
P, John, 4, 30, Da gingen sie aus der Stadt und kamen zu ihm.
P, John, 4, 32, Er aber sprach zu ihnen: Ich habe eine Speise zu essen, von der ihr nicht wisset.
P, John, 4, 33, Da sprachen die Jünger untereinander: Hat ihm jemand zu essen gebracht?
P, John, 5, 1,  Darnach war ein Fest der Juden, und Jesus zog hinauf gen Jerusalem.
P, John, 5, 21, Denn wie der Vater die Toten auferweckt und macht sie lebendig, also auch der Sohn macht lebendig, welche er will.
P, John, 5, 22, Denn der Vater richtet niemand; sondern alles Gericht hat er dem Sohn gegeben,
P, John, 5, 25, Wahrlich, wahrlich, ich sage euch: Es kommt die Stunde und ist schon jetzt, daß die Toten werden die Stimme des Sohnes Gottes hören; und die sie hören werden, die werden leben.
P, John, 5, 26, Denn wie der Vater hat das Leben in ihm selber, also hat er dem Sohn gegeben, das Leben zu haben in ihm selber,
P, John, 5, 27, und hat ihm Macht gegeben, auch das Gericht zu halten, darum daß er des Menschen Sohn ist.
P, John, 5, 30, Ich kann nichts von mir selber tun. Wie ich höre, so richte ich, und mein Gericht ist recht; denn ich suche nicht meinen Willen, sondern des Vaters Willen, der mich gesandt hat.
P, John, 6, 4, Es war aber nahe Ostern, der Juden Fest.
P, John, 6, 8, Spricht zu ihm einer seiner Jünger, Andreas, der Bruder des Simon Petrus:
P, John, 6, 14, Da nun die Menschen das Zeichen sahen, das Jesus tat, sprachen sie: Das ist wahrlich der Prophet, der in die Welt kommen soll.
P, John, 6, 32, Da sprach Jesus zu ihnen: Wahrlich, wahrlich ich sage euch: Mose hat euch nicht das Brot vom Himmel gegeben, sondern mein Vater gibt euch das rechte Brot vom Himmel.
P, John, 6, 33, Denn dies ist das Brot Gottes, das vom Himmel kommt und gibt der Welt das Leben.
P, John, 6, 36, Aber ich habe es euch gesagt, daß ihr mich gesehen habt, und glaubet doch nicht.
P, John, 6, 38, Denn ich bin vom Himmel gekommen, nicht daß ich meinen Willen tue, sondern den Willen des, der mich gesandt hat.
P, John, 6, 48, Ich bin das Brot des Lebens.
P, John, 6, 60, Viele nun seine Jünger, die das hörten, sprachen: Das ist eine harte Rede; wer kann sie hören?
P, John, 6, 65, Und er sprach: Darum habe ich euch gesagt: Niemand kann zu mir kommen, es sei ihm denn von meinem Vater gegeben.
P, John, 7, 5, Denn auch seine Brüder glaubten nicht an ihn.
P, John, 7, 13, Niemand aber redete frei von ihm um der Furcht willen vor den Juden.
P, John, 7, 14, Aber mitten im Fest ging Jesus hinauf in den Tempel und lehrte.
P, John, 7, 19, Hat euch nicht Mose das Gesetz gegeben? und niemand unter euch tut das Gesetz. Warum sucht ihr mich zu töten?
P, John, 7, 20, Das Volk antwortete und sprach: Du hast den Teufel; wer versucht dich zu töten?
P, John, 7, 31, Aber viele vom Volk glaubten an ihn und sprachen: Wenn Christus kommen wird, wird er auch mehr Zeichen tun, denn dieser tut?
P, John, 7, 33, Da sprach Jesus zu ihnen: Ich bin noch eine kleine Zeit bei euch, und dann gehe ich hin zu dem, der mich gesandt hat.
P, John, 7, 40, Viele nun vom Volk, die diese Rede hörten, sprachen: Dieser ist wahrlich der Prophet.
P, John, 7, 41, Andere sprachen: Er ist Christus. Etliche aber sprachen: Soll Christus aus Galiläa kommen?
P, John, 7, 46, Die Knechte antworteten: Es hat nie ein Mensch also geredet wie dieser Mensch.
P, John, 7, 50, Spricht zu ihnen Nikodemus, der bei der Nacht zu ihm kam, welcher einer unter ihnen war:
P, John, 8, 15, Ihr richtet nach dem Fleisch; ich richte niemand.
P, John, 8, 16, So ich aber richte, so ist mein Gericht recht; denn ich bin nicht allein, sondern ich und der Vater, der mich gesandt hat.
P, John, 8, 24, So habe ich euch gesagt, daß ihr sterben werdet in euren Sünden; denn so ihr nicht glaubt, daß ich es sei, so werdet ihr sterben in euren Sünden.
P, John, 8, 30, Da er solches redete, glaubten viele an ihn.
P, John, 8, 31, Da sprach nun Jesus zu den Juden, die an ihn glaubten: So ihr bleiben werdet an meiner Rede, so seid ihr meine rechten Jünger
P, John, 8, 32, und werdet die Wahrheit erkennen, und die Wahrheit wird euch frei machen.
P, John, 8, 34, Jesus antwortete ihnen und sprach: Wahrlich, wahrlich ich sage euch: Wer Sünde tut, der ist der Sünde Knecht.
P, John, 8, 35, Der Knecht aber bleibt nicht ewiglich im Hause; der Sohn bleibt ewiglich.
P, John, 8, 36, So euch nun der Sohn frei macht, so seid ihr recht frei.
P, John, 8, 38, Ich rede, was ich von meinem Vater gesehen habe; so tut ihr, was ihr von eurem Vater gesehen habt.
P, John, 8, 45, Ich aber, weil ich die Wahrheit sage, so glaubet ihr mir nicht.
P, John, 8, 47, Wer von Gott ist, der hört Gottes Worte; darum hört ihr nicht, denn ihr seid nicht von Gott.
P, John, 8, 50, Ich suche nicht meine Ehre; es ist aber einer, der sie sucht, und richtet.
P, John, 8, 51, Wahrlich, wahrlich ich sage euch: So jemand mein Wort wird halten, der wird den Tod nicht sehen ewiglich.
P, John, 9, 12, Da sprachen sie zu ihm: Wo ist er? Er sprach: Ich weiß nicht.
P, John, 9, 26, Da sprachen sie wieder zu ihm: Was tat er dir? Wie tat er deine Augen auf?
P, John, 9, 33, Wäre dieser nicht von Gott, er könnte nichts tun.
P, John, 9, 36, Er antwortete und sprach: Herr, welcher ist's? auf daß ich an ihn glaube.
P, John, 9, 37, Jesus sprach zu ihm: Du hast ihn gesehen, und der mit dir redet, der ist's.
P, John, 9, 38, Er aber sprach: HERR, ich glaube, und betete ihn an.
P, John, 10, 25, Jesus antwortete ihnen: Ich habe es euch gesagt, und ihr glaubet nicht. Die Werke, die ich tue in meines Vaters Namen, die zeugen von mir.
P, John, 10, 30, Ich und der Vater sind eins.
P, John, 10, 41, Und viele kamen zu ihm und sprachen: Johannes tat kein Zeichen; aber alles, was Johannes von diesem gesagt hat, das ist wahr.
P, John, 11, 27, Sie spricht zu ihm: HERR, ja, ich glaube, daß du bist Christus, der Sohn Gottes, der in die Welt gekommen ist.
P, John, 11, 35, Und Jesus gingen die Augen über.
P, John, 11, 45, Viele nun der Juden, die zu Maria gekommen waren und sahen, was Jesus tat, glaubten an ihn.
P, John, 11, 48, Lassen wir ihn also, so werden sie alle an ihn glauben; so kommen dann die Römer und nehmen uns Land und Leute.
P, John, 12, 32, Und ich, wenn ich erhöht werde von der Erde, so will ich sie alle zu mir ziehen.
P, John, 12, 43, Denn sie hatten lieber die Ehre bei den Menschen als die Ehre bei Gott.
P, John, 12, 44, Jesus aber rief und sprach: Wer an mich glaubt, der glaubt nicht an mich, sondern an den, der mich gesandt hat.
P, John, 12, 45, Und wer mich sieht, der sieht den, der mich gesandt hat.
P, John, 12, 46, Ich bin gekommen in die Welt ein Licht, auf daß, wer an mich glaubt, nicht in der Finsternis bleibe.
P, John, 12, 49, Denn ich habe nicht von mir selber geredet; sondern der Vater, der mich gesandt hat, der hat mir ein Gebot gegeben, was ich tun und reden soll.
P, John, 12, 50, Und ich weiß, daß sein Gebot ist das ewige Leben. Darum, was ich rede, das rede ich also, wie mir der Vater gesagt hat.
P, John, 13, 16, Wahrlich, wahrlich ich sage euch: Der Knecht ist nicht größer denn sein Herr, noch der Apostel größer denn der ihn gesandt hat.
P, John, 13, 17, So ihr solches wisset, selig seid ihr, so ihr's tut.
P, John, 14, 6, Jesus spricht zu ihm: Ich bin der Weg und die Wahrheit und das Leben; niemand kommt zum Vater denn durch mich.
P, John, 14, 20, An dem Tage werdet ihr erkennen, daß ich in meinem Vater bin und ihr in mir und ich in euch.
P, John, 14, 23, Jesus antwortete und sprach zu ihm: Wer mich liebt, der wird mein Wort halten; und mein Vater wird ihn lieben, und wir werden zu ihm kommen und Wohnung bei ihm machen.
P, John, 14, 24, Wer mich aber nicht liebt, der hält meine Worte nicht. Und das Wort, das ihr hört, ist nicht mein, sondern des Vaters, der mich gesandt hat.
P, John, 15, 27, Und ihr werdet auch zeugen; denn ihr seid von Anfang bei mir gewesen.
P, John, 16, 3, Und solches werden sie euch darum tun, daß sie weder meinen Vater noch mich erkennen.
P, John, 16, 9, um die Sünde, daß sie nicht glauben an mich;
P, John, 16, 10, um die Gerechtigkeit aber, daß ich zum Vater gehe und ihr mich hinfort nicht sehet;
P, John, 16, 31, Jesus antwortete ihnen: Jetzt glaubet ihr?
P, John, 17, 7, Nun wissen sie, daß alles, was du mir gegeben hast, sei von dir.
P, John, 17, 16, Sie sind nicht von der Welt, gleichwie ich auch nicht von der Welt bin.
P, John, 17, 22, Und ich habe ihnen gegeben die Herrlichkeit, die du mir gegeben hast, daß sie eins seien, gleichwie wir eins sind,
P, John, 19, 7, Die Juden antworteten ihm: Wir haben ein Gesetz, und nach dem Gesetz soll er sterben; denn er hat sich selbst zu Gottes Sohn gemacht.
P, John, 19, 22, Pilatus antwortete: Was ich geschrieben habe, das habe ich geschrieben.
P, John, 19, 27, Darnach spricht er zu dem Jünger: Siehe, das ist deine Mutter! Und von der Stunde an nahm sie der Jünger zu sich.
P, John, 20, 28, Thomas antwortete und sprach zu ihm: Mein HERR und mein Gott!
P, John, 21, 5, Spricht Jesus zu ihnen: Kinder, habt ihr nichts zu essen? Sie antworteten ihm: Nein.
P, John, 21, 21, Da Petrus diesen sah, spricht er zu Jesus: HERR, was soll aber dieser?
P, John, 21, 22, Jesus spricht zu ihm: So ich will, daß er bleibe, bis ich komme, was geht es dich an? Folge du mir nach!
P, John, 21, 23, Da ging eine Rede aus unter den Brüdern: Dieser Jünger stirbt nicht. Und Jesus sprach nicht zu ihm: "Er stirbt nicht", sondern: "So ich will, daß er bleibe, bis ich komme, was geht es dich an?"
P, Acts, 2, 16, sondern das ist's, was durch den Propheten Joel zuvor gesagt ist:
P, Acts, 2, 32, Diesen Jesus hat Gott auferweckt; des sind wir alle Zeugen.
P, Acts, 3, 15, aber den Fürsten des Lebens habt ihr getötet. Den hat Gott auferweckt von den Toten; des sind wir Zeugen.
P, Acts, 5, 11, Und es kam eine große Furcht über die ganze Gemeinde und über alle, die solches hörten.
